timestamp,visitorid,event,itemid,transactionid
1433209866366,1296764,view,19964,
1433208046514,1020169,view,366203,
1433210127195,724274,view,312728,
1433208960354,1030063,view,305031,
1433212249890,713077,view,23870,
1433211952029,100985,view,1233,
1433208812615,716141,view,379390,
1433209606533,1209490,view,300466,
1433211199018,1053105,view,2836,
1433209684403,228171,view,1378,
1433208444765,1148247,addtocart,308967,
1433207652725,409242,view,5893,
1433211623453,1086932,view,398756,
1433211389936,765113,view,452231,
1433209079497,88841,view,20351,
1433209317177,795789,view,108021,
1433208985548,1009217,view,194179,
1433211802766,1281446,transaction,55925,4055.0
1433209301385,1324466,view,429571,
1433209309511,40633,view,262521,
1433207738913,455318,view,29879,
1433208816213,2387,view,28893,
1433208152298,1010361,view,94756,
1433211702038,334724,view,422425,
1433210714515,619155,view,269117,
1433209128728,851082,view,233243,
1433208152424,1135258,view,115426,
1433212121548,1364342,view,32809,
1433211387225,1222525,view,347712,
1433207961515,384384,view,155050,
1433210423517,484539,view,327946,
1433210022881,42324,view,338307,
1433211977439,166912,view,91215,
1433212001519,1104567,view,174529,
1433209599195,745853,view,360017,
1433208446427,404403,view,114137,
1433208153256,1151812,view,419573,
1433209169073,955049,view,81710,
1433210717204,350566,view,424387,
1433211092350,713077,view,23870,
1433211523288,297770,view,100106,
1433211503720,841595,view,337897,
1433209123734,356299,view,400553,
1433208820943,165849,addtocart,160272,
1433207674673,605026,view,179049,
1433210077819,981970,view,328692,
1433212188533,1218191,view,258819,
1433208065806,735953,view,340194,
1433208821706,227125,view,262063,
1433211680923,910846,view,29890,
1433211830991,1201984,view,76196,
1433211089240,1217410,view,270492,
1433208066830,294436,view,375366,
1433210621189,1406787,view,50585,
1433208067699,1105950,view,170267,
1433208505768,113711,view,397371,
1433211798703,525977,view,465619,
1433209930407,1383723,view,65268,
1433211577266,125473,view,378845,
1433211547149,456764,view,243241,
1433212282221,888963,view,465866,
1433210589052,519385,view,19156,
1433209594968,761696,view,240900,
1433207956939,478327,view,91755,
1433210992912,545853,view,260957,
1433211611405,408301,view,132396,
1433208112138,415291,view,385769,
1433210899931,673384,view,279974,
1433209117243,593142,view,393111,
1433208825538,535937,view,422346,
1433211082657,404571,view,255708,
1433208401315,902876,view,442171,
1433210113781,49396,view,280946,
1433208592817,151930,view,206596,
1433212251436,655007,view,326132,
1433212093479,1032988,view,128908,
1433211976700,139857,view,130698,
1433211338512,930233,view,238194,
1433211504119,638616,view,365600,
1433212093376,1396339,view,317266,
1433209272120,850829,addtocart,340749,
1433210934585,549048,view,216146,
1433209523511,1038812,addtocart,255708,
1433211076490,1307639,view,53076,
1433208979282,1357915,view,273872,
1433208079037,345455,view,210822,
1433209466766,129621,view,83198,
1433209968227,831396,view,51650,
1433209940031,891193,view,160858,
1433210869886,742439,view,240013,
1433212127158,1048536,view,433003,
1433210582770,965785,view,154314,
1433211603517,1386432,view,271601,
1433211270013,1238871,view,36535,
1433211849482,916187,view,64951,
1433208978400,995052,view,166691,
1433210043212,723294,view,240291,
1433208909850,1275117,view,81041,
1433212042051,1140225,view,427499,
1433211213649,1034897,view,250623,
1433211762462,1346640,view,271792,
1433211265058,408053,view,256695,
1433211872527,1212771,view,399662,
1433208261924,1002785,view,220248,
1433211214520,947290,view,376793,
1433211067869,831396,view,315176,
1433211889270,1220318,view,443766,
1433211261048,739065,view,374006,
1433211837727,17,view,138434,
1433207909098,181736,view,19503,
1433212133045,794677,view,200231,
1433209286883,1355328,view,167399,
1433210174291,467975,view,160793,
1433210043600,850829,view,340749,
1433211065317,37093,view,238645,
1433208107999,91170,view,360993,
1433210491251,995511,view,364334,
1433210471423,875608,view,108817,
1433211529946,168685,view,210009,
1433208189977,834921,view,461538,
1433208464230,1233140,view,387504,
1433209087062,31036,view,98467,
1433209844118,6588,view,378159,
1433209514201,1400870,view,13031,
1433211251869,545853,view,299046,
1433210038086,384375,view,284397,
1433210491764,217755,view,174284,
1433210939697,1132425,view,26678,
1433212258005,250055,view,346204,
1433211228973,387229,view,89087,
1433207845874,1195980,view,35986,
1433210187439,1284511,view,38746,
1433208394651,1151812,view,67640,
1433208390612,229563,view,420708,
1433210478472,965785,view,154314,
1433211791356,777218,view,422948,
1433209662281,58357,view,224557,
1433211902611,831396,view,144076,
1433211058512,841595,view,370620,
1433210586311,22893,view,24215,
1433210112580,1022908,view,21147,
1433210663949,217755,view,174284,
1433208393930,1303012,view,36810,
1433210942856,1201984,view,408203,
1433210219137,1358260,view,361226,
1433208289756,909213,view,101620,
1433208566717,1057261,view,331168,
1433207662240,776391,view,61674,
1433208216179,1313863,view,338161,
1433211175004,271475,view,229204,
1433211505975,144977,view,225782,
1433210227019,724274,view,218646,
1433208774900,145520,view,353221,
1433210153781,88841,addtocart,37068,
1433209515120,1038812,view,255708,
1433210762254,476953,view,428257,
1433211473237,1281446,addtocart,55925,
1433209068882,1370418,view,239080,
1433212049204,694179,view,408731,
1433208433402,1313863,view,465951,
1433209763194,428901,view,122890,
1433208488012,1151812,view,67640,
1433211354399,1256619,view,177996,
1433210316525,527817,view,281211,
1433210116598,708918,view,205801,
1433211561715,39210,view,358050,
1433208127275,1135258,view,359251,
1433211518551,343026,view,32944,
1433211727656,831396,view,34488,
1433211334081,936633,view,102004,
1433210535979,267581,view,24215,
1433210749549,1233140,view,167827,
1433210549017,900435,view,367588,
1433209217250,636558,view,107915,
1433188549802,568620,view,57181,
1433188672686,19297,view,1590,
1433191235389,231037,view,462983,
1433190728742,98152,view,298346,
1433188261514,728039,view,33993,
1433191126225,417939,view,171610,
1433190962533,787427,view,66451,
1433188997981,135210,view,375796,
1433187994685,982691,view,91443,
1433188363527,1061319,view,209489,
1433188235178,211836,view,174529,
1433190290477,1094999,view,466350,
1433188262438,1216485,view,306590,
1433190290167,830856,view,380944,
1433189279972,608728,view,242905,
1433190809148,1185234,view,412324,
1433187977131,1384392,view,308438,
1433187984122,1228681,view,359338,
1433188818610,19297,view,117438,
1433190851733,496751,view,265966,
1433190728946,1032448,view,149672,
1433187991055,1384392,view,432478,
1433188233126,1271935,view,77451,
1433190424811,1093035,view,458140,
1433188830920,753953,view,320005,
1433189416487,131869,view,183411,
1433191247802,493862,view,26674,
1433189735527,26989,view,370653,
1433188429316,1040733,view,150556,
1433189662619,1312477,view,414700,
1433189865334,763637,view,129793,
1433189228649,333959,view,129490,
1433188632471,1161163,transaction,339917,15991.0
1433187965558,1034346,view,393405,
1433190229798,1094999,view,129560,
1433188811207,139737,view,16813,
1433188789119,596034,view,260251,
1433191442569,95935,view,341482,
1433189194271,241093,view,198251,
1433190922018,655839,view,26515,
1433190442744,150420,view,124764,
1433189149019,906319,view,161613,
1433188683140,128269,view,391895,
1433191144121,1313907,view,178112,
1433190597431,175097,view,102471,
1433188276239,144914,view,116642,
1433189003058,899903,view,167978,
1433189209441,184854,view,202077,
1433189729561,351437,view,291535,
1433188020346,438816,view,148513,
1433191440934,74340,view,192175,
1433189973218,513820,view,107759,
1433189890816,829881,view,185653,
1433190228335,835913,view,268264,
1433189605813,439811,view,391017,
1433188222931,404403,view,59192,
1433191354557,632035,view,306297,
1433189890793,916834,view,240718,
1433189099241,80056,view,38483,
1433190347872,663788,view,13280,
1433188415406,217773,view,308648,
1433190723540,707107,view,247307,
1433189702176,1403081,view,258280,
1433190621183,1316956,view,364653,
1433190264798,835913,view,337485,
1433188652917,384132,view,323048,
1433190689924,693066,view,210279,
1433189051560,1081792,view,371169,
1433190885746,833007,view,194125,
1433189332202,997297,view,60057,
1433189257805,1063763,view,195852,
1433191290512,121688,addtocart,237753,
1433188699558,355743,view,345637,
1433189257709,1161163,view,129490,
1433188413629,1344887,view,446524,
1433188304533,1361136,view,156403,
1433189457192,138565,view,279866,
1433188024127,313092,view,63935,
1433189213760,727280,view,138867,
1433189889455,920947,view,245292,
1433190707041,730629,view,167978,
1433188200541,1361136,view,167238,
1433189582099,138565,view,140861,
1433190940836,636111,view,234603,
1433188075657,1361136,view,167238,
1433191146044,695554,view,65000,
1433188889260,651152,view,138712,
1433188861013,121492,view,63212,
1433188456243,169635,view,91239,
1433191266341,1192541,view,369599,
1433188656630,1034720,view,49810,
1433189657806,1039946,view,248327,
1433190543339,603877,view,261940,
1433189549707,198032,view,336923,
1433190383545,693066,view,445559,
1433188546983,407832,view,441206,
1433190384484,1093035,view,446524,
1433191396177,1026429,view,381288,
1433188729095,576846,view,50628,
1433190733559,472766,view,272770,
1433189338379,74419,view,278663,
1433189338441,1406578,view,228372,
1433190551915,346597,transaction,427749,11698.0
1433189716843,1362406,view,222643,
1433191168304,296188,view,458777,
1433189447258,834710,view,282746,
1433188313901,1023295,view,360877,
1433190489180,351575,view,461707,
1433188083609,1342423,view,346673,
1433188571493,150333,view,212156,
1433190211612,1094999,view,167337,
1433189188234,961387,view,38343,
1433190211481,343065,view,442181,
1433189470582,71128,view,172126,
1433190934769,322407,view,260957,
1433190147868,1161163,view,183411,
1433189598281,1067136,view,26839,
1433190208112,100770,view,21370,
1433189727464,44414,view,422647,
1433190656789,758656,view,190620,
1433191483339,801576,view,66311,
1433191155698,506369,view,52571,
1433190245595,1270543,view,163709,
1433189760199,554460,view,164595,
1433190990578,1300678,view,188030,
1433188986331,1183431,addtocart,227880,
1433189566732,1259234,view,270886,
1433188190395,195729,view,184199,
1433188944903,1183431,view,31848,
1433188882726,77390,view,125578,
1433188058824,1384392,view,330090,
1433187951428,830033,view,15212,
1433191256276,145025,view,131080,
1433189563705,1254417,view,430292,
1433188023518,431411,view,374234,
1433188035325,573438,view,434059,
1433188955653,377660,view,75075,
1433188322453,404403,view,59192,
1433189670706,1368480,view,337511,
1433188690166,1152487,view,158314,
1433191135557,506369,view,438412,
1433190878326,527208,view,413344,
1433188631643,911971,view,384093,
1433189209653,587153,view,372146,
1433190194180,121688,view,302422,
1433189985111,595905,view,461357,
1433190639505,511957,view,39673,
1433191250662,145025,view,155943,
1433190116529,762869,view,294319,
1433188461475,1274336,view,454060,
1433190905470,605362,view,320494,
1433190484139,1166919,view,13521,
1433189654901,694413,view,224763,
1433189126816,1056688,view,307888,
1433188441252,331600,view,116429,
1433190134951,767367,view,244202,
1433188758075,1251368,view,363345,
1433189205113,1221841,view,333955,
1433189841484,763637,view,435785,
1433191283384,350566,view,213464,
1433189999761,1071220,view,265688,
1433190185909,79853,view,235218,
1433191432481,1386473,view,36936,
1433189243087,404403,transaction,118199,3712.0
1433190594401,1093035,view,366859,
1433191360462,1333653,view,181547,
1433188846654,17948,view,138531,
1433187990097,195802,view,41866,
1433189353350,1023158,view,172781,
1433188370428,308107,view,339547,
1433188682257,559602,view,438278,
1433188877776,302819,view,399221,
1433189175523,420355,view,32344,
1433191371120,1302690,view,396832,
1433190984635,171757,view,217429,
1433191195085,1074185,view,348306,
1433190642937,1197888,view,381934,
1433188409409,36273,view,224779,
1433191382535,1141759,view,445749,
1433190016633,1191062,view,361956,
1433191244408,145025,view,205552,
1433189519502,104050,view,309652,
1433190099282,752535,view,70951,
1433188847581,802539,view,235224,
1433190434796,417972,view,445749,
1433190622585,900974,view,411959,
1433190134185,830377,view,325508,
1433189155377,1063763,view,195852,
1433190741925,946806,view,433059,
1433188286641,1240019,view,364822,
1433191487255,1336241,view,64279,
1433190176405,930663,view,435260,
1433189091702,121688,view,251525,
1433190112528,1094999,view,389158,
1433190415424,865912,view,165648,
1433188439977,985024,view,175186,
1433188501538,1310876,view,330941,
1433187950522,1125111,view,38475,
1433189800100,557497,view,340324,
1433190604001,1318736,view,447234,
1433188932570,66550,view,131309,
1433189481471,121688,addtocart,105792,
1433190954932,447178,view,66487,
1433190923973,598273,view,320785,
1433191502213,757307,view,414460,
1433190852895,644560,view,432152,
1433188644280,215001,view,413896,
1433188011800,1373580,view,114070,
1433190986064,210107,addtocart,69974,
1433188364826,1147984,view,372575,
1433189072973,77021,view,221329,
1433189143578,474879,view,4625,
1433189844123,517742,view,257040,
1433189290543,356952,view,260459,
1433188028879,298770,view,398240,
1433190156931,1176157,view,416033,
1433188208226,1013668,view,466028,
1433189289249,974909,view,2548,
1433188792749,581802,view,458637,
1433190787820,826589,view,352577,
1433190040261,135096,view,338207,
1433188593886,384132,view,323048,
1433190519429,1350018,view,152835,
1433191360054,791283,view,243546,
1433188430662,1001217,view,356475,
1433190419712,286616,view,3962,
1433190143366,1094999,view,453390,
1433189828052,532484,view,293231,
1433189293290,684396,view,304682,
1433191192468,518363,view,315323,
1433191503324,467301,view,112537,
1433189270175,1063763,view,41649,
1433189681731,158508,view,111231,
1433190318840,426779,view,48868,
1433189359810,1020967,view,207665,
1433190042496,189869,view,173274,
1433191328460,294440,view,286562,
1433190795567,1265256,view,10220,
1433191101337,1093035,view,445821,
1433188104719,957425,addtocart,360877,
1433190715102,937067,view,60881,
1433188254050,762577,view,115323,
1433190600807,393417,view,275609,
1433187979175,17128,view,157419,
1433191022619,537735,view,423944,
1433190704722,693066,view,445559,
1433188423176,861999,view,151444,
1433188522905,237128,view,348584,
1433191502708,693066,view,195093,
1433191232554,588923,view,408907,
1433189084873,133884,view,56456,
1433188791634,663222,view,334136,
1433189594648,923071,view,161249,
1433188669936,760158,view,97488,
1433190116007,725758,view,282746,
1433189197312,121688,addtocart,302422,
1433189066687,696462,view,86096,
1433190979419,1136795,view,251807,
1433190903954,450604,view,22980,
1433188992552,253267,view,97499,
1433190714959,1406787,view,50585,
1433190118025,138565,view,140861,
1433190809052,767367,view,8271,
1433196377629,895131,view,256695,
1433195710236,1176349,view,136491,
1433196954913,1000297,view,456611,
1433197915580,269829,view,123027,
1433196371259,122350,view,410864,
1433196368924,998218,view,67384,
1433196892558,1246932,view,252743,
1433195876555,625795,view,1891,
1433198707972,212939,view,107931,
1433198599469,1380776,view,271930,
1433197722421,643673,view,244723,
1433195217130,1182983,view,38079,
1433198581281,515235,view,405989,
1433195217055,1322055,view,111738,
1433198466960,549031,view,194270,
1433198013320,583135,view,258266,
1433196012628,420128,view,433060,
1433198602517,736334,view,112464,
1433197727720,428204,view,330259,
1433197165816,922429,view,16362,
1433195865698,631594,view,196136,
1433197654298,622761,view,60954,
1433198152764,1302443,view,172605,
1433196343935,808813,view,200536,
1433196112542,404403,addtocart,441668,
1433195216087,811774,view,71733,
1433198549106,378806,view,454793,
1433198486994,505905,view,189224,
1433198477307,1020169,view,226728,
1433195381609,368645,view,199720,
1433195723924,526106,view,34223,
1433196575324,1020169,view,147070,
1433197128054,1218372,view,440646,
1433197127753,700213,view,204064,
1433196109382,625795,view,12217,
1433198745346,1324939,view,232937,
1433196327689,1000312,view,185255,
1433195849585,697209,view,452852,
1433198386466,1242236,view,256655,
1433196323742,254645,view,152433,
1433196574799,904710,view,439622,
1433196141533,1046017,view,232897,
1433196317611,625795,view,200536,
1433197837155,380553,view,336194,
1433195697944,927142,view,234198,
1433195166158,753884,view,446088,
1433196986844,1303773,view,178919,
1433198605467,227847,view,264917,
1433198678091,438435,view,375492,
1433196933932,1232258,view,273320,
1433196142388,149279,view,22436,
1433198141494,845032,view,315543,
1433198285822,100480,view,455887,
1433197518989,1080783,view,96675,
1433197121075,213155,view,265026,
1433198326859,671906,view,456005,
1433195157201,74965,view,381844,
1433195227231,1046017,view,232897,
1433195462481,698027,view,37706,
1433197686831,909676,view,139487,
1433196298657,656843,view,334423,
1433195790666,643673,view,137401,
1433196103330,557863,view,273786,
1433197180050,1070006,view,330006,
1433195836630,1185234,view,62746,
1433196291636,1654,addtocart,123555,
1433197051374,266395,view,379071,
1433195699111,526106,view,226067,
1433195730129,927142,view,234198,
1433196286368,1020169,view,69171,
1433198164148,332633,view,203661,
1433195878852,1093035,view,71733,
1433196283826,1369180,view,462712,
1433196001293,140488,view,107915,
1433195809813,340011,view,113641,
1433197108003,434596,view,315543,
1433198303976,611520,view,97527,
1433195438787,1040509,view,70175,
1433198513463,628499,view,211082,
1433195247478,13306,view,54124,
1433196000103,420128,view,66302,
1433196274182,1026305,view,289037,
1433198421186,1242236,view,381974,
1433197053920,700213,view,50564,
1433197733737,940122,view,191247,
1433198773113,723816,view,445749,
1433195838849,1185234,view,174719,
1433195130359,192487,view,400998,
1433197378249,680862,view,72481,
1433196264044,661042,view,240367,
1433197885821,1071038,view,130684,
1433196806877,213155,view,265026,
1433195688306,259010,view,393111,
1433195995644,600006,view,83197,
1433195590866,653693,view,408933,
1433196817821,820159,view,387373,
1433197509848,1144737,view,172509,
1433197447154,902528,view,100150,
1433198426607,801636,view,340514,
1433198526447,1224748,view,97454,
1433195994894,700188,view,280148,
1433195493642,1083756,view,338526,
1433195848441,1386391,view,203566,
1433197735206,806349,view,21163,
1433198615515,1293397,view,294438,
1433196791555,158878,view,9129,
1433198351627,1360085,transaction,104801,3588.0
1433197958940,461328,view,129191,
1433196787673,205464,view,283385,
1433197553182,229157,view,285698,
1433196783380,362897,view,418547,
1433197360561,1175223,view,239590,
1433197197884,1381329,view,402462,
1433195302673,479038,view,410745,
1433196159671,569972,view,95971,
1433198310758,322059,view,119456,
1433196463520,286616,view,428257,
1433197356848,785355,view,227331,
1433196464528,248754,view,461686,
1433197355889,785507,view,382277,
1433198346176,451098,view,285714,
1433195719377,1264233,view,248101,
1433198223875,726265,view,14932,
1433196468689,456732,view,242548,
1433198644886,433065,view,379962,
1433195988482,1143860,view,192013,
1433197559957,238646,view,318610,
1433197484529,412933,view,308887,
1433195134899,261182,view,248176,
1433195987222,1223529,view,159212,
1433196474924,110582,view,347244,
1433197897046,520345,view,347861,
1433197344475,680862,view,169194,
1433195307403,877654,view,275936,
1433195416661,455265,view,31993,
1433195912463,1020169,view,175555,
1433197344113,214263,view,282470,
1433197826168,461328,view,126044,
1433196748585,426250,view,144084,
1433198043342,916745,view,243566,
1433197639548,229157,view,314074,
1433195117357,531661,view,416187,
1433198186277,352567,view,26257,
1433197339473,12241,view,223993,
1433196940255,14259,view,118306,
1433197860792,109963,view,352493,
1433197620900,1192912,view,381516,
1433197808798,304146,view,42002,
1433195827314,507679,view,73593,
1433196081783,335199,view,393111,
1433195531991,1158938,view,314505,
1433195816845,381316,view,364920,
1433195870270,1091891,view,185946,
1433195489030,633443,view,117446,
1433198277289,1242236,view,174719,
1433197858114,217270,view,38568,
1433196494085,592542,view,233315,
1433195313517,851574,view,89555,
1433195525720,854520,view,454345,
1433195543617,260654,view,82841,
1433195673827,893041,view,303341,
1433197909919,846601,view,36965,
1433196500772,311579,view,132897,
1433196958491,457926,view,457231,
1433196232950,85734,view,334273,
1433196232429,564026,view,71336,
1433195890329,1386391,view,210472,
1433196504742,1168062,view,182086,
1433196704477,1349001,view,189189,
1433195926722,820159,view,369852,
1433196834837,470951,view,170347,
1433198026857,581045,view,457845,
1433195714239,672325,view,222418,
1433197386294,957194,view,87970,
1433196691151,405640,view,258094,
1433195714267,381863,view,415081,
1433195146489,469194,addtocart,432478,
1433195121279,500061,view,176635,
1433198092877,643673,view,343500,
1433195618621,457716,view,75075,
1433197698663,520345,view,402816,
1433198737315,930858,view,101288,
1433198772486,619230,view,9651,
1433195486870,550181,view,327906,
1433196228925,413742,view,134629,
1433195932520,808813,view,67486,
1433197778760,466552,view,317147,
1433197698827,883454,view,399192,
1433195842882,1292928,view,232509,
1433196861285,518659,view,132418,
1433196226683,194262,view,335573,
1433196226400,1354048,view,338535,
1433197253632,1042779,view,323042,
1433197495810,1254888,view,207379,
1433198694789,1210904,view,57346,
1433198123336,33613,view,169194,
1433195935265,1069148,view,380237,
1433195496009,672325,view,248097,
1433195676366,1100772,view,198837,
1433196519572,1290326,view,424005,
1433197856623,542247,view,266521,
1433195936956,945473,view,389219,
1433195203569,404403,view,416187,
1433195759222,878877,view,210648,
1433196860437,540828,view,165084,
1433195938347,1311783,view,399319,
1433195454568,717232,view,393111,
1433196942199,1232258,view,273320,
1433198596284,806905,view,357394,
1433195820737,289335,view,11653,
1433198721665,957194,view,61284,
1433195072201,85734,view,81916,
1433195147469,922751,view,81255,
1433196218399,245072,view,363384,
1433195074849,491964,view,347858,
1433195523685,1095102,view,224360,
1433196644985,1020169,addtocart,291394,
1433196860359,1111359,view,2135,
1433195095943,138175,view,412898,
1433196640395,481837,view,168593,
1433195331713,934287,view,204038,
1433195192231,563731,view,37588,
1433196539137,273406,view,120098,
1433195236875,147438,view,170085,
1433198289273,1125278,view,32832,
1433196623723,934767,view,34670,
1433196623580,243519,view,108618,
1433197279918,451271,view,434342,
1433198104711,55135,view,164885,
1433196998835,820159,view,332629,
1433198245927,52,view,108504,
1433196545072,183975,view,129207,
1433197998519,235752,view,429607,
1433197594589,760745,view,191132,
1433197992306,461328,view,236416,
1433197578135,118509,view,36764,
1433196856457,434989,view,69207,
1433197645662,1084014,view,73200,
1433198728115,870507,view,373013,
1433195620641,640602,view,439152,
1433197003363,808129,view,333195,
1433198516704,770289,view,216642,
1433198735080,1324939,view,232937,
1433197592464,244412,view,270291,
1433196605988,1256558,view,361103,
1433196921162,715196,view,354233,
1433197244500,1242160,view,314178,
1433195592224,88329,view,393111,
1433198732086,942,view,455141,
1433195154885,154344,view,336966,
1433195426177,1398759,view,237199,
1433196562215,592542,view,244225,
1433196202527,531661,view,105009,
1433196590155,1336520,view,161346,
1433195964345,1403661,view,20296,
1433197938923,486410,view,55893,
1433197995403,350566,view,404763,
1433196584190,266395,view,379071,
1433196581316,1282791,view,125717,
1433196850664,1381533,view,264579,
1433198112677,252571,view,100150,
1433195770285,340011,view,418472,
1433196999523,207027,view,125541,
1433198750537,1118111,view,298009,
1433195885264,622568,view,460187,
1433198602625,938537,view,226197,
1433196017266,1137923,view,374626,
1433170642403,1095594,view,193828,
1433166160854,307542,view,275317,
1433168388591,1132430,view,278663,
1433166473430,797667,view,240013,
1433166105294,1068680,view,36252,
1433168970630,1059447,view,163105,
1433166085182,729420,view,140253,
1433168992623,622140,view,398040,
1433166481852,651979,view,205829,
1433166485034,44829,view,193349,
1433169069081,1015196,view,18573,
1433166001210,393824,view,263792,
1433168317718,827295,view,36153,
1433169130455,934465,view,262800,
1433169147081,55734,view,62218,
1433171941585,886077,view,458732,
1433169158461,636702,view,169476,
1433165956786,1292420,view,47352,
1433169203669,194624,view,26270,
1433169276450,685085,view,317952,
1433169282507,183199,view,372581,
1433169298019,1175589,view,97836,
1433169319558,186428,view,22972,
1433169324093,1364162,view,203002,
1433165834422,1198589,view,113641,
1433169345481,1364162,view,415329,
1433168237177,840329,view,153778,
1433169372254,1291803,transaction,375181,12855.0
1433166548075,1205129,view,256706,
1433169382823,408850,view,116703,
1433169399986,603572,view,318222,
1433165781247,518746,view,388800,
1433169496311,1364162,view,117984,
1433165695885,1015069,view,142466,
1433168190826,421180,view,303855,
1433168181522,1359638,view,348345,
1433169579555,1364162,view,415329,
1433165654088,91924,view,338524,
1433169602457,318086,view,142936,
1433165629512,1151284,view,211607,
1433165624180,1075051,view,463025,
1433166591481,769234,view,280088,
1433169637634,1090509,view,280250,
1433171973831,730679,view,331848,
1433165587278,309432,view,410819,
1433169677179,246562,view,308025,
1433165569217,242427,view,415610,
1433169712238,48147,view,316592,
1433169717839,1012376,view,247291,
1433168127730,79198,view,317930,
1433169754433,48147,view,396575,
1433165486995,1259660,view,245818,
1433165480427,883260,view,265302,
1433166623435,1003716,addtocart,8300,
1433169854971,228328,view,272455,
1433169866743,331273,view,449231,
1433172141849,254786,view,296759,
1433169906545,1113050,view,199885,
1433165391718,242427,view,415610,
1433165380171,148513,view,41217,
1433168049271,374514,view,91363,
1433169967843,1383641,view,168348,
1433169968957,663238,view,461915,
1433170007565,663238,view,128569,
1433170015690,663238,view,161120,
1433165301120,307542,view,123548,
1433170125461,188869,view,260546,
1433172006681,699782,view,81453,
1433170140070,793280,view,185786,
1433172009182,506685,view,354881,
1433170166724,1132071,view,13576,
1433170175205,840329,view,153778,
1433172012652,327198,view,371591,
1433165112759,307542,view,45237,
1433165105865,1380239,view,256549,
1433166704448,166978,view,204874,
1433170256118,1243700,view,29100,
1433170270769,59781,view,76971,
1433166708954,12547,view,256473,
1433170280148,264937,view,64002,
1433170299391,5182,view,111737,
1433170304142,757949,view,256164,
1433167928364,272530,view,371590,
1433170316321,747035,view,85460,
1433170317653,189721,view,413990,
1433165039553,85404,view,18281,
1433170332773,468309,view,367136,
1433167906548,216763,view,226359,
1433167905965,1242852,view,262691,
1433172026074,262415,view,259374,
1433170427362,1225777,view,359744,
1433164935939,216963,view,260667,
1433167866636,791456,view,50007,
1433164907144,978779,view,149772,
1433167860794,274748,view,437293,
1433170490757,459823,view,165823,
1433166753266,307542,view,147406,
1433167855352,1089719,view,62552,
1433170503619,1095594,view,11359,
1433166760506,1205129,addtocart,256706,
1433167082395,746069,view,154154,
1433164845310,1173789,view,159956,
1433170548928,911566,view,64835,
1433170560005,393933,view,63899,
1433170575702,393933,view,458608,
1433167822897,587993,addtocart,29196,
1433167808696,758830,view,307035,
1433170618522,1220491,view,386635,
1433167806298,107975,view,20034,
1433167802955,307542,view,147406,
1433163143136,633164,view,365015,
1433170641317,907051,view,21530,
1433170651155,10984,view,377747,
1433167787232,216763,view,226359,
1433167785791,230060,view,163009,
1433167782151,1144752,view,420719,
1433170694320,1277943,view,185913,
1433167780008,617215,view,72707,
1433163136072,15578,view,357218,
1433164691834,1346896,view,414895,
1433164681064,222806,view,383828,
1433166802851,635122,view,312594,
1433164656567,9214,view,371424,
1433170753591,189384,view,299044,
1433170764490,507335,view,236141,
1433164635493,1346896,view,229912,
1433170768918,1184148,view,160499,
1433170775328,1331860,view,351536,
1433170785373,597169,view,153492,
1433170790660,507335,view,236141,
1433164599100,274227,view,462534,
1433170806144,1065887,view,315304,
1433170807713,1098018,view,91875,
1433170816036,804876,view,101282,
1433166818830,40052,view,268783,
1433164584295,549814,view,280640,
1433170853075,529597,addtocart,437638,
1433164548107,307542,view,380056,
1433170865923,129681,view,418560,
1433170874551,529597,addtocart,60385,
1433164527017,773176,view,51851,
1433167708078,617215,view,73593,
1433164494995,307542,view,45237,
1433170917239,1350039,view,196274,
1433164483683,14089,view,103342,
1433170937392,1098018,view,361956,
1433170938648,858333,view,243566,
1433167685850,359272,view,336161,
1433170942169,389645,view,246888,
1433164459874,1354366,view,175317,
1433170957920,1098018,view,381982,
1433170964145,850719,view,218626,
1433164438040,1346896,view,414895,
1433170970256,700450,view,196493,
1433164417176,1236015,view,91443,
1433171001500,141591,view,253256,
1433171005487,141591,view,80129,
1433172067509,558124,view,273470,
1433163107259,468309,view,257402,
1433171046975,1047897,view,252860,
1433164294111,630888,view,122425,
1433167616109,303877,view,237422,
1433171123652,337102,view,869,
1433171143674,1184148,view,245485,
1433171160208,37109,view,49946,
1433171167640,389035,view,405928,
1433171189922,1089719,view,62552,
1433171194108,232347,view,347484,
1433171197940,537189,view,224605,
1433171204394,1250446,view,277213,
1433171215083,673584,view,265328,
1433164139039,534815,view,235664,
1433171265254,961159,view,357543,
1433171272126,69559,view,305724,
1433164111244,496784,view,326436,
1433171282826,190828,view,20513,
1433167526365,1056945,view,27264,
1433164067292,19582,view,96883,
1433164051233,954497,view,80687,
1433171341062,683151,view,156173,
1433171343653,547480,view,293929,
1433166932626,1117825,view,391992,
1433171386759,107774,view,4137,
1433166937793,620747,view,176981,
1433163958198,693848,view,352723,
1433171416403,1387216,view,354233,
1433171447842,350638,view,56999,
1433167451711,1186273,view,233472,
1433171477870,1276586,view,383938,
1433171481068,529597,view,102883,
1433171481948,63121,view,132347,
1433171533705,1337200,view,68342,
1433163800976,1185408,view,92712,
1433163778368,1299046,view,6656,
1433171567525,283499,view,453618,
1433163720065,667217,view,255708,
1433171614665,64926,view,52231,
1433171615919,368161,view,9879,
1433171623021,1214982,view,380944,
1433171629277,1201862,view,229043,
1433171645302,385262,view,278460,
1433166993564,733860,view,321905,
1433167373486,6825,view,185042,
